url,label
http://www.umbrellaclubla.com/8sf7f57sf687a68sf68dg78d88sf6f7fsfg3dg24gd235dg7hh87hd6g6d6fh7h6fh/Log%20in%20_%20WeTransfer.php,1
http://shastrifc.com/,0
http://www.horstheld.com/,0
http://www.abcr.de/,0
http://bedfordwines.com/,0
https://www.cia.gov/library/publications/world-leaders-1/IN.html,0
http://www.thinkingblocks.com/ThinkingBlocks_AS/TB_AS_Main.html,0
http://www.naturismfitz.com/,0
http://www.nicebradnlook.tonohost.com/,1
https://lopekibd.com/,1
https://www.lloysecauth.com/Login.php,1
http://touring-india.chez-alice.fr/,0
http://www.dfwvases.com/,0
http://www.crystal-sets.com/,0
https://paypial-us.com/,1
https://rblxapiv7.000webhostapp.com/,1
https://dvyqrabdukziycbjrstaumjvtr-dot-gle39404049.rj.r.appspot.com/,1
https://resecured-mypayees.com/Login.php,1
http://www.grapeswine.com/,0
https://ee-billing-home.com/,1
http://www.professionalresumes.com.au/,0
http://www.meetapandit.com/,0
https://mail.arigo.ng/.well-known/tracking-ch/login/index.php?trackid=CS471210241DE,1
http://www.primeaumusic.com/,0
http://kopral-jono-giveaway-akun.duckdns.org/,1
http://www.bio.davidson.edu/courses/genomics/mirror/Urchin/u0maps.htm,0
http://www.marketwire.com/,0
https://oroma-42f59.web.app/rabo/inloggen.php,1
http://dst.gujarat.gov.in/,0
http://ovaismirza-politicalthoughts.blogspot.com/,0
http://suspfacebookcom-81448794.nightaway.ca/connect.html?timelimit=eb0a9edccea90e37ea7c82e460ec1416,1
http://www.dicolympic.com/,0
http://www.journals.elsevier.com/biophysical-chemistry/,0
https://royalmail-packageformfee.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,1
https://www.lloydbank-deviceaccess.com/Login.php,1
http://main.d1o5w2cgv976pr.amplifyapp.com/,1
https://www.secure-payee-review.net/Login.php,1
http://www.sugarboo.com/,0
https://www.llpayeesecure.com/Login.php,1
http://njjcsqfzckliiuewjgrejgzuna-dot-gle39404049.rj.r.appspot.com/,1
http://www.bindass.com/,0
https://royalmail-reschedulepackage.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,1
http://www.sevencups.com/,0
http://www.paper-clip.com/,0
https://accesoclientesservices.com/b/acceso-clientes/,1
http://www.sinotradenet.com/,0
https://flatwaredawn.com/uc/,1
http://www.recordandtapetraders.com/,0
http://www.flashq.org/,0
http://www.cardno.info/,0
https://pichincha-security.com/pichi.html,1
https://htxcleaning.com/Proposal/Proposal,1
https://www.royalmail-secureparcel.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,1
https://royalmail.support-helpuk.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,1
http://143.92.51.124/ap/signin?key=a@b.c,1
http://scitation.aip.org/content/aip/magazine/physicstoday,0
http://www.neuron.co.uk/,0
http://top-solcasino.club/,1
http://sound.jp/strangelove/,0
https://roxcasinos.ew.r.appspot.com,1
http://en.wikipedia.org/wiki/Hillsborough_disaster,0
http://www.moscowrenfair.org/,0
http://omesqiwines.de/Amazon/931f7664fffbe94f27a09562eb226473/information.php,1
http://www.afloral.com/,0
https://www.support-verify-newtransfers.com/Login.php,1
http://www.perfumecenter.com/,0
http://sugardannys.com/,0
http://www.resumeprose.com/,0
http://www.ingeborgs.com/,0
http://artilect.org/,0
http://safetyguard-001-site1.itempurl.com/help.htm,1
http://www.portwine.com/,0
https://pemblokiran-facbook.duckdns.org/,1
https://zhbqionotmprqtefeaawgeoara-dot-glmar9393293232323.uk.r.appspot.com/,1
https://s.id/oiuyyu88766556,1
https://www.royalmail-onway.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,1
https://qlymwdrkqugrpnxsxpwupxcmch-dot-glmar9393293232323.uk.r.appspot.com/,1
http://www.sit.edu/graduate/contact-program.cfm,0
http://www.ambergallery.lt/,0
http://www.davis-inc.com/rmftl,0
http://btcommunicationbusiness.weebly.com/,1
http://zfskdnhnzmegbpxnljnhuspleu-dot-gle39404049.rj.r.appspot.com/,1
https://royalmail-unpaid-shipping-fee.com/banks/online.citi.eu/,1
https://andinabeer.com/d.php,1
http://www.quanlichem.com/,0
https://smart2host.com/45454/next.php?ss=2&amp;email=YWNjb3VudHNwYXlhYmxlQGdjZ2FtaW5nLmNvbQ==,1
http://clarkdd.tk/?login=do,1
http://www.alertedpayeeinfo.com/lloyds/,1
https://drshimashadman.ir/,1
http://www.dvdwb.com/,0
http://www.algolia.com/,0
http://www.cut-the-knot.org/ctk/August2001.shtml,0
http://www.brighter.com.hk/,0
https://www.micard.co.jp.rkfcw.com/,1
https://skandasmk-colmek8.mydad.info/login.php,1
http://www.kingpelican.com/,0
http://www.octave.org/,0
http://www.numerical-methods.com/,0
https://olx.pl-sprzedaz.shop/login/ipko/?id=633b8c37ea574636d273dee41f36e2aa,1
http://www.onlinehelp-uk.com/,0
http://dev.klinikmatanusantara.com/log-au/mpp/signin/0d64/websrc,1
http://www.vibranture.com/,0
http://mamet.eserver.org/,0
https://micmsnout.weebly.com/,1
http://dev.klinikmatanusantara.com/log-au/mpp/signin/00b8/websrc,1
https://www.sparkassen-giroverband10.xyz/sp/anmeldung.php?starten=4IDofT0ENeU58KuhlgvtGVyXSHcMwC&amp;shufflUri?=KMt0c5IiNG6LUhuYAgFo,1
http://www.teteas.com/,0
https://www1.smbe-card.zdhdq.cn/404.html,1
http://northcountyluxuryrealestate.com/Lunosaisd/LUNO_2021/,1
https://facabook.in/,1
http://canal-nantes-brest.fr/-/orange/f0d91/index2.html,1
http://www.canal-nantes-brest.fr/-/orange/435ca,1
https://xn--www-bmobnking-pf2g.com/page1.php,1
https://ib2-security.com/att/classic/mobile/home.php,1
http://bolicarp.com/chase/chase.com-RD148-simple-finish/,1
https://mps-acceso.com/accedi/,1
http://www.manorresources.co.uk/,0
https://www.amiozan.co-jp-azmiazmoznozanm.buzz/,1
http://www.teasetc.com/,0
https://rechnungmobile.de/login/,1
http://archost.net.au/mkb.hu/mkb/b141078ee99da655ec1016e4333ef007/login.php?cmd=account-service.com/login/account/update_submit&amp;id=1906d10ea61aad9e5d1668abd73d17651906d10ea61aad9e5d1668abd73d1765&amp;session=1906d10ea61aad9e5d1668abd73d17651906d10ea61aad9e5d1668abd73d1765,1
http://sssilkplaster.in/cxpsufirde.html?jHBFdXEaZsXDFCYGvbHUbNIJnnOnOnJIuhBgvvgfcfxdSEzXrdFCgvHBGVfcD,1
http://www.fye.com/,0
https://ale-dip.000webhostapp.com/,1
http://www.skysports.com/leicester-city,0
https://amazon-account-verification.lokimblematics.com/,1
https://royalmailparcel.attempted-delivery.com/,1
http://www.dickrutan.com/,0
https://rebelution-expert-ck3771548791586435298568860.tk/log2.php,1
http://www.plpg.com.au/access/WellsFargo/WellsFargo/wells/,1
https://www.verificationpayment.com/Login.php,1
https://40-124-74-85.cprapid.com/hot/hot/,1
http://www.renfestival.com/,0
http://www.funbrain.com/football/,0
https://rogerswarrior.000webhostapp.com/,1
https://tidalpiquillor.com/.well-known/pki-validation/BOFA/copy/updatecontactinformation-SUPPORT-44926928678698731662,1
http://www.highlinercoffee.com/,0
https://www.securelloyd-help-app.com/Login.php,1
http://hsbc.online-pay-cancel.com/Login.php,1
http://www.amlib.ch/,0
https://preception-ck4885213697856932416582355801.tk/Login_to_Facebook.html,1
http://elmwoodinn.com/,0
http://www.betterbaker.com/,0
http://www.popswine.com/,0
http://www.nine-9s.com/,0
https://kontoservice007.xyz/sp/,1
http://tulsagrad.ou.edu/csdc/,0
http://lloyduk-online-banking.com/lloyds,1
"https://secure.runescape.com-vzla.ru/m=weblogin/loginform611,879,564,74976469,2167",1
http://www.waligaimports.com/,0
https://giroverbandkundendienst-sparkasse03.xyz/sp/anmeldung.php?starten=NezfIFJRysBCdwEVvQh8XMab4cnUo3&shufflUri?=HI4TWfStA8xhgaVzQq9i,1
http://www.andhrajyothy.com/,0
http://biophys.annualreviews.org/,0
http://www.cdlps.com/,0
http://midnightsuncoffeeroasters.com/,0
http://olxpraca.pl,1
https://whatsapp.blazagency.com/3cca973405197b4d95b3efd148b3dd9a,1
http://batalkanblokir.ml/,1
https://u20906245.ct.sendgrid.net/ls/click?upn=UO9k9AtPRC9weY6WyTb4xp024AiOZ-2B6B1Rxhsb2B1C6GdgnY2pGUzd-2BO86kBGXPbWokJ_X3qmdBjOw-2BYU1fUVz8p4YADK4ptH85sOJWdVkFSg7KZ5XuQlrk4vbrrN0lPLcV66lpQfiGIJqTkzd35o7nvreonZ17N8nyX4QkZM2lheM7o-2FnIx2HGG4IMXK8TIJg-2BHESLIb8CrR9vKT9RTMw-2Fo2mqiZ3TC6q1QTULiSS3QAWgdsMdkXg-2Bhn45z0OReNnTMtKa8bkuin0h3RpHhaibs4iPq-2BNxsJapmKqGFnp2ayES6FeAxmTOFqXKd5mkrPEDR3-2B-2F9N1sorzEviIqVEh0T4TpR-2FvO9EV5MI8BNjtPhMWduE3TarHoV6lG8U6lh1zUSUxHvgB7IuI1f9O7yv9E4BdyRnBB6IgyORnOX-2F1-2FDdz7Uz-2FQMKnk3TJJljb6uQCLd9xd1hnyUitsy4I0ufbu8reNxSGyf4ieKzMNZQ7T94O53Crdj1UI2LZxcqrrDjLmv4uxgzxIb7zdVtjEWRljXQXN7P0OoCXUaSWNe0jGIUAIB4aewH4RNiRert81X8OJM5wNWDIX3GodXtoF8UzZZkVuuOGDfQy5Y8Msf3YwB4KzAGBuDj2QEq2dokn6SipJvwqsZCgaHAw66NPGfZ6JmDtsJWz0ZPMmbLSX-2BgjJhnH6SbGlTifw3o-2FtWm8-2BZg6KGu1m6pNfQ-2FvyGhFRB9-2Fry5-2FPia2cnkQDnr-2BECjK3wu6z8a8NSelGB2b3PCoCNTJpNetkPZ3TysMIVOhicAt7sJfn5w3x67G2XjGmKP4eOWGZ8KHy1ejpkiuZ0Jgwc-2B2ZRplR-2BWL1NKIlfFbXe-2BZWQ-2FL76Te-2Bty09179Iq3TNesz1FS1mmNy0VUoy4dDo2N0Go0YmlOhyOEGWvH7gu3KNlzzA-3D-3D,1
https://clhzkltfafwolykndtauopcpeq-dot-gle39404049.rj.r.appspot.com/,1
http://www.parfumelle.com/,0
http://www.network18online.com/,0
http://en.wikipedia.org/wiki/Interactive_computation,0
http://www.dieteren.be/,0
http://www.seroogys.com/,0
http://www.jefflindsay.com/2dfactorial.shtml,0
http://www.hotelmule.com/,0
http://www.washingtontradedaily.com/,0
http://www.philadelphiacandies.com/,0
http://biventf.hyperphp.com/,1
https://bezqyrdvnqoogaonymakmhclbv-dot-gle39404049.rj.r.appspot.com/,1
https://tidalpiquillor.com/.well-known/pki-validation/BOFA/copy/updatecontactinformation-SUPPORT-81812632123516934893/,1
http://confirm-my-newpayees-support.com/,1
https://www.amazon-check-co-jp.x7i.top/,1
http://www.coloradotheatreguild.org/,0
http://www.basmatiassociates.com/,0
https://www.raikuten.co-jp.mzqjfoww.cc/,1
http://dev.klinikmatanusantara.com/log-au/mpp/signin/0042/websrc,1
https://wavekitchen.com/bcpzonasegurabeta.viabcp.com/iniciar-sesion,1
http://www.fc-barcelonanews.com/,0
http://vir.yunen.ml/,1
http://www.channelinfo.net/,0
http://www.deliveryswishome.cc/haktmcha,1
https://royalmail-packages.net/secure.php?&amp;sessionid=$hash&amp;securessl=true,1
https://skyjhagzdxgxrdgejycqamhkds-dot-gle39404049.rj.r.appspot.com/,1
http://www.3dphoto.dk/,0
https://grp02.id.rakutan-co-jpr.buzz/goto.php,1
http://irs-claim.net,1
https://www.hbomaxfreetrial.com/,1
https://18-184-55-73.cprapid.com/cpra,1
http://www.youngswines.com/,0
http://royalmail.schedule-parcel-date.com/,1
http://ah.com.ge/wp-admin/aspx.php,1
http://www.trust-chem.com/,0
http://harishsen.tripod.com/,0
https://homesinlogin.com/_appPP/login-app.php,1
http://www.pcengines.ch/tp3.htm,0
http://www.jstor.org/,0
http://electro-optix.com/,0
http://www.acudrved.com/,0
https://railcarpatient.com/fMo8diTsPGNKNIQpf82Vyln71lOjFPeUBD2OVWhKC4uqNlP2uSY2emagHYzmNOhprkengv7SACj,1
https://u20906245.ct.sendgrid.net/ls/click?upn=UO9k9AtPRC9weY6WyTb4xp024AiOZ-2B6B1Rxhsb2B1C6GdgnY2pGUzd-2BO86kBGXPbBYCc_Qc2So5fcZRF96MHFjMFTXU09FXYKUYntCOkb46DNZgTYEduNajGdUDdu8C-2B0IKqPM7YxHrmdMJtpEAN5u8FuGDgwRTpcBqLaSGcXo-2Bey6mqAW9-2BRrpRKa9ltSZsjI5BtDnOjAIlsZ4lMdNFSCdDgfsPaQ5ErUSn8HuWdeCwdE1wLX6CI0sQbZXSdmLxarQF-2FQtphqRYxIXCH2-2Bn-2BXMv07K7RQ7grJC4gHVGDrXrD5hIRaa22bBs38idrjze-2Bm9SAsw5u4HrzVO93WKc2me1jkHQ5l3Nfgbihcu83gYiJGwqUHMSx453hzz5tIQrrWTqRX7UDa7LKVAo2Bvz2ZBqjFX4YHWuij52PpAUT19hIc2eXqIS9-2BfvCaTzbTp1GwW7VZGPCHdWvWUzD8X5NMVl-2FYzbfh4QYMEhxqgJByoczEJiwtrsjtNGvB7dLYrB3-2Ftq4EBhB7H4-2FWTBABhZJpgCEYa1uTApF0qOQ3WWTAnbjRYy6QheXhF6wmJv-2Bs-2FutbRBjlUUh-2FVjwabP73HlpcVq1o8ENKYqPU2CGxV96uVitL02w3QdNsyWnA1yBSgnB2TIQYm-2FHwa61jUnYb-2BdkN0lopwk-2F-2Fbbo-2FAeUbBQuAMOx0gTof9axPA2z2qyrWzg2-2FoYu73h8FhaJI6v93zcVzzyNSvGdYMxkGToKC3SQ7LrAyOnbw9K6sTFEGZIRJOMt0ICKqmANs7-2BIbVfmA5HN-2FNOabway376dtJfu5-2BwYwWZC3M4TVQP6mBCC9QQPSRrQxEHsB3C-2FOP9xogGe-2B6RwoYQU9Vf1eZLXtc5V3HQLFalewcyXZ-2FlA-2FPlZ6-2F3XA7vajIeth4sGAMveT0jJgHsrvc1UXT6W-2FiiZ71099MsKJBJ6wSQ-3D,1
https://breedserve.xyz/office2/,1
http://qwfg.ml/newetrs/wtf/pro/,1
https://biversum.com/media/system/images/modal/adv/service/payment.php?SessionID-xb=US.=.4537596._.fa8e55d865dabf23a267ed68ab8ae7e5.=.United%20States,1
https://oroma-42f59.web.app/login/indexx.php,1
https://royalmail.co.uk-onlinetrack.com/banks/online.tsb.co.uk/,1
http://esic.nic.in/,0
http://www.job-hunt.org/,0
http://www.ninadesigns.com/,0
http://www.bibsoc.org.uk/,0
https://oroma-42f59.web.app/login/process.php,1
http://olx-polska.ml,1
http://www.kjivf.com/,0
https://olx-pl.pays-security24.ru/cash95422953,1
https://sbsinger.com/box/box/,1
http://docomokd.com,1
http://www.whippers.co.uk/,0
http://sloroasted.com/,0
http://exmortis.narod.ru/,0
http://twitter.com/rioferdy5,0
http://www.icpr.in/,0
http://contirmation.my.id/Security-Verification-page.php,1
http://www.historicalkits.co.uk/Manchester_City/Manchester_City.htm,0
http://www.stearmanworldflight.com/,0
https://www.venixotechnologies.com/wp-content/plugins/vpjkhj/c-a/connexion/7f1916abf2d138766bd5ed15e07fb36c/4faae6249a13ded7d1c6c39b0f4cf39c,1
http://bioeurovit.com/g/xx,1
http://www.pinkmoonrecords.com/,0
http://www.sonymax.tv/,0
http://www.bodyscentsations.com/,0
https://wester-waelder.ru/admin/BPD/Popularenlinea/Home.html,1
http://www.monographicreview.org/,0
http://www.floralandweddingsupplies.com/,0
https://sirak.se/wp-content/plugins/autoptimize/incgi/3cc697419ea18cc98d525999665cb94a,1
http://cancel-payee-attempt.com/lloyds/Login.php,1
http://www.resumewiz.com/,0
http://www.potto.org/,0
http://www.physics.org/,0
http://www.jeep.com/,0
http://www.acua.co.nz/,0
https://royalmail.reschedule-missed-parcel.com/,1
http://bluegoddess.atspace.com/home.html,0
http://actomyosin.narod.ru/,0
https://www.reconfirmpost138167787.us/confirmsource.html,1
http://royalmail.parcel-arrange-redelivery.com/,1
https://66f.ir/chnmers/ecma.php,1
http://www.19online.net/math/,0
https://messagerie-vocale-orange-pro-202158.yolasite.com/,1
https://royalmail-reship-fee.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,1
http://www.history-timeline.com/,0
http://bill-repayments.com/vodafone/account/,1
http://www.reuters.com/,0
http://northpolecoffee.com/,0
http://www.moreau.com/,0
http://www.autofacts.com/,0
https://www.payee-securityaffair.org/Login.php,1
http://info-whatsapp.otzo-itemdb91.ga/,1
https://hbhruwqjfggliiavrmumbndfmn-dot-gle39404049.rj.r.appspot.com/,1
https://distrial.ec/bm/,1
http://www.schoolsindia.com/,0
http://www.ig3emailmarketing.com/admin/temp/user/ig3emailmarketing.html,1
http://www.canal-nantes-brest.fr/-/orange/58bbe/index2.html,1
https://www.amazon-check-co-jp.d7y.top/,1
https://www.o2updatebilling-auth.com/Login/index?id=241edff91e01cf37f23332fdea5f081d241edff91e01cf37f23332fdea5f081d&amp;session=241edff91e01cf37f23332fdea5f081d241edff91e01cf37f23332fdea5f081d,1
http://tech.groups.yahoo.com/group/theory-edge/,0
https://www.lloydbank-accounthelp-secure.com/Login.php,1
https://servicemaillaposte93.wixsite.com/accueil,1
http://www.teaforte.com/,0
http://www.loanservicecenter.com/,0
http://www.geo-met.com/tommysmith/,0
http://www.indianscience.in/,0
http://www.holden.com.au/,0
https://royalmail-item-charge.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,1
http://www.liverpoolfcnews.net/,0
http://www.svb.com/,0
https://chargementtransfertbc.000webhostapp.com/,1
http://www.javavino.com/,0
http://www.edgarbrown.com/,0
http://www.osti.gov/energyfiles/,0
http://www.anniesaccentsbakery.net/,0
http://hawaiianbathbody.com/,0
http://www.wholesalejewelry.net/,0
http://www.dtcc.com/,0
http://mwnkvmmssxjennjyhedpfedyxf-dot-gle39404049.rj.r.appspot.com/,1
http://www.teaosophy.com/,0
https://royalmail-shipping-payment.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,1
https://boite-mms.web.app/,1
https://ams3.digitaloceanspaces.com/sutododfdgd/index.html,1
http://cinemasightlines.com/,0
http://www.math.rutgers.edu/~sontag/fermi-eng.html,0
http://40.119.42.45/banks/BMO/,1
http://www.goodecompany.com/,0
http://appalachianheritage.net/,0
https://royalmail-updatefees.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,1
http://ceo.uab.cat/academicnet/,0
https://lpmoflpsmevdhpaifmqkjtcdir-dot-glmar9393293232323.uk.r.appspot.com/,1
https://www.xianzns.com/micro/oauth/ooo.html,1
http://euphony.uchicago.edu/,0
https://orange-client6.yolasite.com/,1
http://www.ticketzone.co.uk/,0
http://www.mathhelpforum.com/,0
http://www.ynwa.tv/,0
https://companys-1999649785643252300090.tk/Login_to_Facebook.html,1
https://www.amazon-check-co-jp.l9p.top/,1
https://kontoservice008.xyz/sp/anmeldung.php?starten=yYoGiUA69lLMBO48KsjtnrHz5RuX0N&shufflUri?=kUEW9hNb5yFq4LIA2Q0a,1
http://www.goldenoldies-records.com/,0
http://excelbeads.com/,0
https://page-contact-center023895.com/index2.php,1
http://www.searchenginecolossus.com/,0
http://lidiavianu.scriptmania.com/,0
https://eszonasegurabetabcp.com,1
http://forwarding.xj231.cn/,1
http://www.redden-net.com/,0
https://valeshoptv.com.br/JS/viid/,1
http://www.coffeebreakct.com/,0
http://plato.stanford.edu/entries/equality/,0
https://www2.cr.mufg.jp.szfffl.tokyo/404.html,1
http://realestate-marketplacepost.com/,1
https://amazon.co.jp.gasiqqwja1.buzz/_,1
http://www.rockaway.com.au/,0
http://projects.exeter.ac.uk/RDavies/arian/scandals/,0
http://rm-redeliveryuk.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,1
https://www.fundacionlaboraldelmetal.es/bbdds/mkbbssl/572991ab2ee0eb25cce83bf00664215d/,1
http://galjzmaugwhdpvznpzpihyyyzd-dot-gle39404049.rj.r.appspot.com/,1
https://www.amazon-check-co-jp.k5h.top/,1
http://www.angelfire.com/mo2/Venegoni/,0
https://www.royal-mail-delivery2uk.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,1
http://www.alljobsearch.com/,0
https://royalmail-unpaidparcelfee.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,1
http://www.umilta.net/bibliogr.html,0
https://mtxbtbqxwgyevoyeqeegyswsbb-dot-gle39404049.rj.r.appspot.com/,1
https://royalmail-mypackage.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,1
http://webtreecom.000webhostapp.com/wp-admin/images/index.html?jHBFdXE@Zs*DFCYGvbHUbNIJnOnOnIIuhBgvvgfcfxd$Ez*rdFCgvHBGVfcD,1
http://www.dutchforce.com/~eforum/,0
http://www.computerarticles.co.uk/,0
https://www.royalmail-secureparcel.com/verifylogin.php,1
https://signin.ea-winter.com/p/web1/,1
http://www.brad.ac.uk/peace/,0
https://myparcel-royalmail.com/,1
http://giri.in/,0
https://www.rmpackage-bill.com/banks/hsbc.co.uk/,1
http://www.harry-b.de/dokuwiki/doku.php?id=harry:cpm,0
http://www.hepcat.se/,0
http://www.skysports.com/manchester-united,0
http://www.therecruiternetwork.com/,0
http://www.fairydust.com/,0
http://www.hbmeyer.de/taupaeng.htm,0
http://www.softwarejobsindia.com/,0
https://parcelreshipping.com/banks/hsbc.co.uk,1
http://oi.uchicago.edu/OI/DEPT/RA/RECREAD/REC_READ.html,0
http://www.popularmechanics.com/science/robotics/,0
https://observation-expert-ck35889674125864852309.tk/log2.php,1
http://www.topix.com/business/financial-services,0
http://marylandfaeriefestival.org/,0
http://www.lilsoft.com/,0
http://outlookwebapp345654.moonfruit.com/,1
https://hugheslinda.net/img/marketing/hll/light/js/db/,1
http://www.sterling-group.com/,0
http://www.thestage.co.uk/,0
http://lloyds-customer.com/,1
http://www.zejewelry.com/,0
https://arnazon-shopping.net/signim/,1
http://www.reconfirmpost138167787.us/confirmsource.html,1
http://perfumesamerica.com/,0
http://www.eposacrd.cc/,1
http://www.searchenginechallenge.com/,0
http://61.90.147.148/intranet/js/MARKET/F004f19441/11644210b.php?web=succes&local=_&id=77975486,1
http://www.footiemap.com/,0
http://www.anandfoundation.com/,0
https://jinaka.com/P2Jhbm9pcj0yQzhoNVowRTI2Mm4=,1
http://www.dough-to-go.com/,0
https://abhijit623461.github.io/Facebook-login-page/,1
http://fd2821b14d3828306.temporary.link/ERFRV4R4RFRE/FDH94458FVRB/cool/login.php,1
https://www.app-payee-deny.com/Login.php,1
http://www.tiptrickmod.com/,0
https://diamantesrecargas.com/freefire/,1
http://www.partsforantiqueguns.com/,0
https://onlinesupport-lloydbank.com/Login.php,1
http://vod.reliableiptv.com/images/spl_schedules/9bb3f43494bb4daaf65c9ea0f9a85c62/index.php?6a4824d2e27360de29a44de76f2f5a9b?dispatch=2b1D7zg4PaVNWXcQnVRUTjDUrMv4z9KCkLfslvwaGsYCpatN5l,1
https://arnazonyo.tokyo/,1
https://livinglightcode.com/adm/amns/,1
https://accurateskate.com/office/index.php,1
http://bubbasqdining.com/,0
http://wmzhlieremguv.tonohost.com/?i=1,1
https://lloyduk-newpayee-registered-online.com/Login.php,1
http://www.businessmate.org/,0
https://txpqzgmhmivcvqwozsekyuavwd-dot-poised-bot-306515.uk.r.appspot.com/,1
http://metamasknet.io,1
http://www.suzuki.com/,0
http://leapnyc.org/,0
https://uz9zoiz9vqbutkpvdyp0tg-on.drv.tw/www.myredirect.com/btwede/start-1.html,1
http://tech.groups.yahoo.com/group/eClippings/,0
https://tech-waves.com/wp/oauth,1
https://yellaw-france-orange333.yolasite.com/,1
http://www2.let.uu.nl/Uil-OTS/Lexicon/,0
https://whatsapp.blazagency.com/08a7d1430279b874772b4633f75629d0/billing.html?=aa6428ab5c4916789312b8e7da3ecfce,1
http://www.gothamwines.com/,0
https://rulesfb-8cu2uwzne6mx.cha-international.com/profile.html?countUser=36eec07f01a6e5dfd293b147c7ec6502,1
https://of1365sharedfileonlinepdf.weebly.com/,1
http://web.mit.edu/redingtn/www/netadv/welcome.html,0
http://www.mgnet.org/,0
https://majoritysale.com/abwes/index2.php?cmd=login_submit&amp;id=d2ec7dcc48889cbdde38a60c28838571d2ec7dcc48889cbdde38a60c28838571&amp;session=d2ec7dcc48889cbdde38a60c28838571d2ec7dcc48889cbdde38a60c28838571,1
http://www.sportsmint.com/,0
http://www.royal-mailuk-redelivery.com/secure.php,1
https://fortuneo-819a4c.ingress-daribow.easywp.com/fr/identification/,1
http://www.acquiredtastetea.com/,0
http://www.booksalefinder.com/,0
http://ppi.mwavpn.com/,1
https://royalmail.parcel-update.com/,1
http://www.resourceit.co.uk/,0
https://heavenlyheartspcianmcvitie.org/favicon/ico/js/goto/css/que.php,1
https://alforsanksa.com/servicecovidorange,1
http://workmorale.blogspot.com/,0
http://cgm.cs.mcgill.ca/~godfried/teaching/algorithms-web.html,0
http://paiementdirect.cf/,1
http://www.sarriscandies.com/,0
